Date,State Name,DistrictName,Average Soilmoisture Level (at 15cm),Average SoilMoisture Volume (at 15cm),Aggregate Soilmoisture Percentage (at 15cm),Volume Soilmoisture percentage (at 15cm)
2020/04/08,UTTARAKHAND,NAINITAL,0,418.63,0,19.6799325
2020/04/08,UTTARAKHAND,ALMORA,0,348.09,0.04,21.79837372
2020/04/08,UTTARAKHAND,PITHORAGARH,0.1,913.47,0.52,24.47531857
2020/04/08,UTTARAKHAND,CHAMOLI,0.1,994.82,0.91,24.59932458
2020/04/08,UTTARAKHAND,DEHRADUN,0,423.11,0.01,26.70590473
2020/04/08,UTTARAKHAND,GARHWAL,0.01,606.6,0.12,21.57827985
2020/04/08,UTTARAKHAND,UDHAM SINGH NAGAR,0,235.91,0,16.69473692
2020/04/08,UTTARAKHAND,BAGESHWAR,0.3,309.44,3.48,26.32147158
2020/04/08,UTTARAKHAND,RUDRAPRAYAG,0.07,225.18,0.76,23.74585192
2020/04/08,UTTARAKHAND,UTTARKASHI,0.17,973.88,1.51,23.38620991
2020/04/08,UTTARAKHAND,TEHRI GARHWAL,0.01,521.28,0.12,26.11004706
2020/04/08,UTTARAKHAND,CHAMPAWAT,0,177.1,0,20.8920982
2020/04/07,UTTARAKHAND,HARDWAR,0.07,236.88,0.65,19.26688072
2020/04/07,UTTARAKHAND,NAINITAL,0,424.95,0.01,19.97694765
2020/04/07,UTTARAKHAND,ALMORA,0,354.03,0.06,22.17027174
2020/04/07,UTTARAKHAND,PITHORAGARH,0.1,884.53,0.59,23.69980301
2020/04/07,UTTARAKHAND,CHAMOLI,0.08,947.27,0.74,23.42354094
2020/04/07,UTTARAKHAND,DEHRADUN,0,431.08,0.01,27.20859761
2020/04/07,UTTARAKHAND,GARHWAL,0.01,612.44,0.09,21.78625549
2020/04/07,UTTARAKHAND,UDHAM SINGH NAGAR,0,240.61,0.01,17.02714814
2020/04/07,UTTARAKHAND,BAGESHWAR,0.16,296.37,2.05,25.20976307
2020/04/07,UTTARAKHAND,RUDRAPRAYAG,0.07,219.32,0.71,23.12796127
2020/04/07,UTTARAKHAND,UTTARKASHI,0.17,974.78,1.44,23.40786011
2020/04/07,UTTARAKHAND,TEHRI GARHWAL,0.01,526.79,0.11,26.38582452
2020/04/07,UTTARAKHAND,CHAMPAWAT,0,179.64,0,21.19277043
2020/04/06,UTTARAKHAND,HARDWAR,0.08,242.92,0.77,19.75857529
2020/04/06,UTTARAKHAND,NAINITAL,0,418.73,0,19.68446436
2020/04/06,UTTARAKHAND,ALMORA,0,351.57,0.05,22.0161648
2020/04/06,UTTARAKHAND,PITHORAGARH,0.1,887.7,0.56,23.78477668
2020/04/06,UTTARAKHAND,CHAMOLI,0.07,948.38,0.75,23.45091444
2020/04/06,UTTARAKHAND,DEHRADUN,0,436.72,0.01,27.56497856
2020/04/06,UTTARAKHAND,GARHWAL,0.02,620.55,0.22,22.07449922
2020/04/06,UTTARAKHAND,UDHAM SINGH NAGAR,0,239.41,0,16.94241785
2020/04/06,UTTARAKHAND,BAGESHWAR,0.15,296.99,1.96,25.26255892
2020/04/06,UTTARAKHAND,RUDRAPRAYAG,0.07,221.1,0.7,23.31602601
2020/04/06,UTTARAKHAND,UTTARKASHI,0.17,983.07,1.49,23.60685232
2020/04/06,UTTARAKHAND,TEHRI GARHWAL,0.01,533.4,0.11,26.71691766
2020/04/06,UTTARAKHAND,CHAMPAWAT,0,177.86,0,20.98213804
2020/04/05,UTTARAKHAND,HARDWAR,0.1,250.86,0.97,20.40469137
2020/04/05,UTTARAKHAND,NAINITAL,0,425.76,0.01,20.0154153
2020/04/05,UTTARAKHAND,ALMORA,0.01,359.08,0.08,22.48660361
2020/04/05,UTTARAKHAND,PITHORAGARH,0.11,896.66,0.62,24.02483791
